year,cipcode,major_number,total,instnm,cip_code,humanities_discipline,classification,total_students,total_degrees
2005,14.0201,1,58,Massachusetts Institute of Technology,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",NA,Engineering,1220,1220
2005,14.0701,1,50,Massachusetts Institute of Technology,Chemical Engineering,NA,Engineering,1220,1220
2005,14.0801,1,18,Massachusetts Institute of Technology,"Civil Engineering, General",NA,Engineering,1220,1220
2005,14.1001,1,90,Massachusetts Institute of Technology,Electrical and Electronics Engineering,NA,Engineering,1220,1220
2005,14.1401,1,12,Massachusetts Institute of Technology,Environmental/Environmental Health Engineering,NA,Engineering,1220,1220
2005,14.1801,1,28,Massachusetts Institute of Technology,Materials Engineering,NA,Engineering,1220,1220
2005,14.1901,1,112,Massachusetts Institute of Technology,Mechanical Engineering,NA,Engineering,1220,1220
2005,14.2301,1,10,Massachusetts Institute of Technology,Nuclear Engineering,NA,Engineering,1220,1220
2005,14.2401,1,7,Massachusetts Institute of Technology,Ocean Engineering,NA,Engineering,1220,1220
2005,16.0101,1,3,Massachusetts Institute of Technology,"Foreign Languages and Literatures, General",Languages and Literatures Other than English,Humanities,1220,1220
2005,16.0102,1,1,Massachusetts Institute of Technology,Linguistics,Linguistics,Humanities,1220,1220
2005,23.0101,1,6,Massachusetts Institute of Technology,"English Language and Literature, General",English Language and Literature,Humanities,1220,1220
2005,23.0501,1,5,Massachusetts Institute of Technology,NA,NA,NA,1220,1220
2005,24.0101,1,6,Massachusetts Institute of Technology,Liberal Arts and Sciences/Liberal Studies,General Humanities/Liberal Studies,Humanities,1220,1220
2005,26.0101,1,124,Massachusetts Institute of Technology,"Biology/Biological Sciences, General",NA,Natural Sciences,1220,1220
2005,27.0101,1,95,Massachusetts Institute of Technology,"Mathematics, General",NA,Natural Sciences,1220,1220
2005,30.0801,1,14,Massachusetts Institute of Technology,Mathematics and Computer Science,NA,Engineering,1220,1220
2005,30.1501,1,0,Massachusetts Institute of Technology,"Science, Technology and Society",NA,Social & Behavioral Sciences,1220,1220
2005,30.2401,1,27,Massachusetts Institute of Technology,Neuroscience,NA,Natural Sciences,1220,1220
2005,30.2501,1,23,Massachusetts Institute of Technology,"Cognitive Science, General",NA,Natural Sciences,1220,1220
2005,38.0101,1,2,Massachusetts Institute of Technology,Philosophy,Philosophy,Humanities,1220,1220
2005,40.0501,1,29,Massachusetts Institute of Technology,"Chemistry, General",NA,Natural Sciences,1220,1220
2005,40.0601,1,7,Massachusetts Institute of Technology,"Geology/Earth Science, General",NA,Natural Sciences,1220,1220
2005,40.0801,1,78,Massachusetts Institute of Technology,"Physics, General",NA,Natural Sciences,1220,1220
2005,45.0201,1,1,Massachusetts Institute of Technology,"Anthropology, General",NA,Social & Behavioral Sciences,1220,1220
2005,45.0601,1,33,Massachusetts Institute of Technology,"Economics, General",NA,Social & Behavioral Sciences,1220,1220
2005,45.1001,1,15,Massachusetts Institute of Technology,"Political Science and Government, General",NA,Social & Behavioral Sciences,1220,1220
2005,50.0901,1,3,Massachusetts Institute of Technology,"Music, General",NA,Fine & Performing Arts,1220,1220
2005,52.0101,1,113,Massachusetts Institute of Technology,"Business/Commerce, General",NA,Business & Management,1220,1220
2005,54.0101,1,1,Massachusetts Institute of Technology,"History, General",History,Humanities,1220,1220
2005,03.0103,1,26,Dartmouth College,Environmental Studies,NA,Other/Unknown,1109,1312
2005,03.0103,2,10,Dartmouth College,Environmental Studies,NA,Other/Unknown,1109,1312
2005,05.0103,1,12,Dartmouth College,Asian Studies/Civilization,Area Studies,Humanities,1109,1312
2005,05.0103,2,4,Dartmouth College,Asian Studies/Civilization,Area Studies,Humanities,1109,1312
2005,05.0107,1,3,Dartmouth College,Latin American Studies,Area Studies,Humanities,1109,1312
2005,05.0126,1,1,Dartmouth College,Italian Studies,Area Studies,Humanities,1109,1312
2005,05.0130,1,9,Dartmouth College,Spanish and Iberian Studies,Area Studies,Humanities,1109,1312
2005,05.0130,2,4,Dartmouth College,Spanish and Iberian Studies,Area Studies,Humanities,1109,1312
2005,05.0201,1,1,Dartmouth College,African-American/Black Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1109,1312
2005,05.0202,1,7,Dartmouth College,American Indian/Native American Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1109,1312
2005,05.0202,2,3,Dartmouth College,American Indian/Native American Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1109,1312
2005,05.0207,1,6,Dartmouth College,Women's Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1109,1312
2005,05.0207,2,2,Dartmouth College,Women's Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1109,1312
2005,05.9999,1,1,Dartmouth College,"Area, Ethnic, Cultural, and Gender Studies, Other. - Deleted (2010), report under 05.01, 05.02","Cultural, Ethnic, and Gender Studies",Humanities,1109,1312
2005,11.0701,1,36,Dartmouth College,Computer Science,NA,Engineering,1109,1312
2005,11.0701,2,2,Dartmouth College,Computer Science,NA,Engineering,1109,1312
2005,14.0101,1,56,Dartmouth College,"Engineering, General",NA,Engineering,1109,1312
2005,14.0101,2,4,Dartmouth College,"Engineering, General",NA,Engineering,1109,1312
2005,16.0102,1,9,Dartmouth College,Linguistics,Linguistics,Humanities,1109,1312
2005,16.0102,2,1,Dartmouth College,Linguistics,Linguistics,Humanities,1109,1312
2005,16.0104,1,6,Dartmouth College,Comparative Literature,Comparative Literature,Humanities,1109,1312
2005,16.0104,2,1,Dartmouth College,Comparative Literature,Comparative Literature,Humanities,1109,1312
2005,16.0301,1,0,Dartmouth College,Chinese Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0301,2,1,Dartmouth College,Chinese Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0302,1,7,Dartmouth College,Japanese Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0302,2,2,Dartmouth College,Japanese Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0399,1,1,Dartmouth College,"East Asian Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0399,2,1,Dartmouth College,"East Asian Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0402,1,2,Dartmouth College,Russian Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0402,2,2,Dartmouth College,Russian Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0501,1,3,Dartmouth College,German Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0901,1,3,Dartmouth College,French Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0901,2,4,Dartmouth College,French Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0902,1,0,Dartmouth College,Italian Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0902,2,2,Dartmouth College,Italian Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0905,1,6,Dartmouth College,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0905,2,4,Dartmouth College,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.0999,1,4,Dartmouth College,"Romance Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1109,1312
2005,16.1101,1,1,Dartmouth College,Arabic Language and Literature,Languages and Literatures Other than English,Humanities,1109,1312
2005,16.1200,1,6,Dartmouth College,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1109,1312
2005,16.1200,2,1,Dartmouth College,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1109,1312
2005,23.0101,1,64,Dartmouth College,"English Language and Literature, General",English Language and Literature,Humanities,1109,1312
2005,23.0101,2,9,Dartmouth College,"English Language and Literature, General",English Language and Literature,Humanities,1109,1312
2005,23.0501,1,20,Dartmouth College,NA,NA,NA,1109,1312
2005,23.0501,2,1,Dartmouth College,NA,NA,NA,1109,1312
2005,24.0199,1,2,Dartmouth College,"Liberal Arts and Sciences, General Studies and Humanities, Other",General Humanities/Liberal Studies,Humanities,1109,1312
2005,26.0101,1,29,Dartmouth College,"Biology/Biological Sciences, General",NA,Natural Sciences,1109,1312
2005,26.0101,2,4,Dartmouth College,"Biology/Biological Sciences, General",NA,Natural Sciences,1109,1312
2005,26.0204,1,15,Dartmouth College,Molecular Biology,NA,Natural Sciences,1109,1312
2005,26.0204,2,2,Dartmouth College,Molecular Biology,NA,Natural Sciences,1109,1312
2005,26.0401,1,16,Dartmouth College,Cell/Cellular Biology and Histology,NA,Natural Sciences,1109,1312
2005,26.0401,2,3,Dartmouth College,Cell/Cellular Biology and Histology,NA,Natural Sciences,1109,1312
2005,26.1305,1,13,Dartmouth College,Environmental Biology,NA,Natural Sciences,1109,1312
2005,26.1305,2,1,Dartmouth College,Environmental Biology,NA,Natural Sciences,1109,1312
2005,27.0101,1,20,Dartmouth College,"Mathematics, General",NA,Natural Sciences,1109,1312
2005,27.0101,2,7,Dartmouth College,"Mathematics, General",NA,Natural Sciences,1109,1312
2005,30.2202,1,11,Dartmouth College,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology",Classical Studies,Humanities,1109,1312
2005,30.2401,1,3,Dartmouth College,Neuroscience,NA,Natural Sciences,1109,1312
2005,30.2501,1,6,Dartmouth College,"Cognitive Science, General",NA,Natural Sciences,1109,1312
2005,30.9999,1,4,Dartmouth College,"Multi-/Interdisciplinary Studies, Other",NA,Other/Unknown,1109,1312
2005,30.9999,2,7,Dartmouth College,"Multi-/Interdisciplinary Studies, Other",NA,Other/Unknown,1109,1312
2005,38.0101,1,28,Dartmouth College,Philosophy,Philosophy,Humanities,1109,1312
2005,38.0101,2,5,Dartmouth College,Philosophy,Philosophy,Humanities,1109,1312
2005,38.0201,1,17,Dartmouth College,Religion/Religious Studies,Religion,Humanities,1109,1312
2005,38.0201,2,3,Dartmouth College,Religion/Religious Studies,Religion,Humanities,1109,1312
2005,40.0201,1,1,Dartmouth College,Astronomy,NA,Natural Sciences,1109,1312
2005,40.0501,1,17,Dartmouth College,"Chemistry, General",NA,Natural Sciences,1109,1312
2005,40.0599,1,16,Dartmouth College,"Chemistry, Other",NA,Natural Sciences,1109,1312
2005,40.0601,1,3,Dartmouth College,"Geology/Earth Science, General",NA,Natural Sciences,1109,1312
2005,40.0601,2,1,Dartmouth College,"Geology/Earth Science, General",NA,Natural Sciences,1109,1312
2005,40.0699,1,8,Dartmouth College,"Geological and Earth Sciences/Geosciences, Other",NA,Natural Sciences,1109,1312
2005,40.0801,1,12,Dartmouth College,"Physics, General",NA,Natural Sciences,1109,1312
2005,40.0801,2,2,Dartmouth College,"Physics, General",NA,Natural Sciences,1109,1312
2005,42.0101,1,90,Dartmouth College,"Psychology, General",NA,Social & Behavioral Sciences,1109,1312
2005,42.0101,2,15,Dartmouth College,"Psychology, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.0201,1,27,Dartmouth College,"Anthropology, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.0201,2,6,Dartmouth College,"Anthropology, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.0601,1,138,Dartmouth College,"Economics, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.0601,2,24,Dartmouth College,"Economics, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.0701,1,20,Dartmouth College,Geography,NA,Social & Behavioral Sciences,1109,1312
2005,45.0701,2,3,Dartmouth College,Geography,NA,Social & Behavioral Sciences,1109,1312
2005,45.1001,1,108,Dartmouth College,"Political Science and Government, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.1001,2,23,Dartmouth College,"Political Science and Government, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.1101,1,31,Dartmouth College,"Sociology, General",NA,Social & Behavioral Sciences,1109,1312
2005,45.1101,2,4,Dartmouth College,"Sociology, General",NA,Social & Behavioral Sciences,1109,1312
2005,50.0501,1,10,Dartmouth College,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,1109,1312
2005,50.0601,1,13,Dartmouth College,Film/Cinema/Media Studies,Study of the Arts,Humanities,1109,1312
2005,50.0601,2,3,Dartmouth College,Film/Cinema/Media Studies,Study of the Arts,Humanities,1109,1312
2005,50.0702,1,19,Dartmouth College,"Fine/Studio Arts, General",NA,Fine & Performing Arts,1109,1312
2005,50.0702,2,5,Dartmouth College,"Fine/Studio Arts, General",NA,Fine & Performing Arts,1109,1312
2005,50.0703,1,25,Dartmouth College,"Art History, Criticism and Conservation",Study of the Arts,Humanities,1109,1312
2005,50.0703,2,1,Dartmouth College,"Art History, Criticism and Conservation",Study of the Arts,Humanities,1109,1312
2005,50.0901,1,11,Dartmouth College,"Music, General",NA,Fine & Performing Arts,1109,1312
2005,50.0901,2,3,Dartmouth College,"Music, General",NA,Fine & Performing Arts,1109,1312
2005,54.0101,1,106,Dartmouth College,"History, General",History,Humanities,1109,1312
2005,54.0101,2,23,Dartmouth College,"History, General",History,Humanities,1109,1312
2005,04.0201,1,13,Princeton University,Architecture,NA,Other/Unknown,1145,1145
2005,05.0104,1,13,Princeton University,East Asian Studies,Area Studies,Humanities,1145,1145
2005,05.0108,1,7,Princeton University,Near and Middle Eastern Studies,Area Studies,Humanities,1145,1145
2005,14.0701,1,19,Princeton University,Chemical Engineering,NA,Engineering,1145,1145
2005,14.0801,1,16,Princeton University,"Civil Engineering, General",NA,Engineering,1145,1145
2005,14.0901,1,37,Princeton University,"Computer Engineering, General",NA,Engineering,1145,1145
2005,14.1001,1,32,Princeton University,Electrical and Electronics Engineering,NA,Engineering,1145,1145
2005,14.1901,1,31,Princeton University,Mechanical Engineering,NA,Engineering,1145,1145
2005,14.3701,1,55,Princeton University,Operations Research,NA,Business & Management,1145,1145
2005,16.0104,1,19,Princeton University,Comparative Literature,Comparative Literature,Humanities,1145,1145
2005,16.0400,1,3,Princeton University,"Slavic Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,1145,1145
