ticker,percent,company,amt
AN,0.01,AutoNation Inc.,3239.3
STB,0.01,Storebrand ASA —,3239.3
KBR,0.01,KBR Inc.,3239.3
FAF,0.01,First American Financial Corp.,3239.3
DSY,0.01,Discovery Ltd. S2192Y109,3239.3
WH,0.01,Wyndham Hotels & Resorts Inc.,3239.3
SCR,0.01,"Scor Se — B1LB9P6 0.01 % 120,180 $4,250,298",3239.3
DIXON,0.01,"Dixon Technologies India Ltd. — BNC5412 0.01 % 23,118 $4,249,054",3239.3
TLV,0.01,Banca Transilvania SA —,3239.3
OLED,0.01,Universal Display Corp.,3239.3
MSA,0.01,MSA Safety Inc.,3239.3
2688,0.01,ENN Energy Holdings Ltd. —,3239.3
CPB,0.01,Campbell's Co.,3239.3
2594,0.01,,3239.3
LEG,0.01,"LEG Immobilien SE — B9G6L89 0.01 % 53,133 $4,234,581",3239.3
SCHN,0.01,"Schindler Holding AG (Registered) — B11WWH2 0.01 % 11,701 $4,233,996",3239.3
HSX,0.01,"Hiscox Ltd. G4593F138 BVZHXQ9 0.01 % 229,257 $4,231,579",3239.3
LPP,0.01,Lpp SA —,3239.3
MNDI,0.01,"Mondi plc G6258S107 BMWC6P4 0.01 % 305,914 $4,231,426",3239.3
L,0.01,"— L'Oreal SA — BPGN2L2 0.01 % 9,735 $4,229,733",3239.3
KBX,0.01,"Knorr-Bremse AG — BD2P9X9 0.01 % 44,879 $4,222,612",3239.3
FNB,0.01,FNB Corp./PA,3239.3
3606,0.01,"Fuyao Glass Industry Group Co. Ltd. Class H — BWGCFG4 0.01 % 418,800 $4,218,519",3239.3
GATX,0.01,GATX Corp.,3239.3
9024,0.01,"Seibu Holdings Inc. — BKY6H35 0.01 % 116,488 $4,215,826",3239.3
ONTO,0.01,Onto Innovation Inc.,3239.3
BSL,0.01,BlueScope Steel Ltd. —,3239.3
LOPE,0.01,Grand Canyon Education Inc.,3239.3
CTC.A,0.01,Canadian Tire Corp. Ltd. Class A,3239.3
HDFCAMC,0.01,"HDFC Asset Management Co. Ltd. — BG0R3M5 0.01 % 67,540 $4,207,728",3239.3
1878,0.01,Daito Trust Construction Co. Ltd. J,3239.3
3328,0.01,"Bank of Communications Co. Ltd. Class H — B0B8Z29 0.01 % 5,021,058 $4,207,167",3239.3
2801,0.01,Kikkoman Corp. —,3239.3
1911,0.01,Sumitomo Forestry Co. Ltd. —,3239.3
3665,0.01,"Bizlink Holding Inc. — B5SG8Y4 0.01 % 123,150 $4,199,19",3239.3
VRNS,0.01,Varonis Systems Inc.,3239.3
BTO,0.01,B2Gold Corp.,3239.3
601318,0.01,,3239.3
BROS,0.01,Dutch Bros Inc. Class A,3239.3
FCFS,0.01,FirstCash Holdings Inc.,3239.3
GXO,0.01,GXO Logistics Inc.,3239.3
REZI,0.01,Resideo Technologies Inc.,3239.3
7550,0.01,Zensho Holdings Co. Ltd. —,3239.3
GF,0.01,"Georg Fischer AG — BM8J5G3 0.01 % 53,155 $4,177,269",3239.3
GTLB,0.01,Gitlab Inc. Class A,3239.3
PIPR,0.01,Piper Jaffray Cos.,3239.3
ESNT,0.01,"Essent Group Ltd. G3198U102 BFWGXR8 0.01 % 65,569 $4,167,566",3239.3
DSSA,0.01,"Dian Swastatika Sentosa Tbk PT — B504TB0 0.01 % 653,000 $4,164,590",3239.3
6919,0.01,"Caliway Biopharmaceuticals Co. Ltd. — BPDZ051 0.01 % 689,000 $4,162,124",3239.3
MTLN,0.01,"Metlen Energy & Metals plc — BTQGS77 0.01 % 74,743 $4,155,060",3239.3
138040,0.01,,3239.3
GULF,0.01,"-F Gulf Development PCL — BMTQG26 0.01 % 3,082,491 $4,146,556",3239.3
1140,0.01,"Bank AlBilad — B12LZP7 0.01 % 539,285 $4,144,868",3239.3
CLF,0.01,Cleveland-Cliffs Inc.,3239.3
RILBA,0.01,"Ringkjoebing Landbobank A/S — BF1KD82 0.01 % 17,832 $4,143,699",3239.3
APPF,0.01,Appfolio Inc.,3239.3
CAVA,0.01,Cava Group Inc.,3239.3
SAP,0.01,Saputo Inc.,3239.3
RBA,0.01,RB Global Inc.,3239.3
YAR,0.01,Yara International ASA —,3239.3
259960,0.01,,3239.3
LAND,0.01,"Land Securities Group plc — BYW0PQ6 0.01 % 526,239 $4,127,458",3239.3
2059,0.01,"King Slide Works Co. Ltd. — B01H720 0.01 % 38,000 $4,127,288",3239.3
SANM,0.01,Sanmina Corp.,3239.3
CHRD,0.01,Chord Energy Corp.,3239.3
ELD,0.01,Eldorado Gold Corp.,3239.3
2611,0.01,"Guotai Junan Securities Co. Ltd. Class H — BD4GT29 0.01 % 1,990,826 $4,094,314",3239.3
SCA,0.01,B Svenska Cellulosa AB SCA Class B W,3239.3
1050,0.01,"Banque Saudi Fransi — B12LZT1 0.01 % 859,603 $4,093,6",3239.3
CUMMINSIND,0.01,Cummins India Ltd. —,3239.3
COKE,0.01,Coca-Cola Consolidated Inc.,3239.3
1336,0.01,"New China Life Insurance Co. Ltd. Class H — B5730Z1 0.01 % 689,734 $4,085,039",3239.3
EPRT,0.01,Essential Properties Realty Trust Inc.,3239.3
FRES,0.01,"Fresnillo plc — B2QPKJ1 0.01 % 127,856 $4,078,441",3239.3
688041,0.01,,3239.3
SOUN,0.01,SoundHound AI Inc. Class A,3239.3
ASELS.E,0.01,"Aselsan Elektronik Sanayi Ve Ticaret AS — B03MP41 0.01 % 784,015 $4,062,537",3239.3
SOBI,0.01,"Swedish Orphan Biovitrum AB — B1CC9H0 0.01 % 132,766 $4,058,420",3239.3
MOG.A,0.01,Moog Inc. Class A,3239.3
HR,0.01,Healthcare Trust of America Inc. Class A,3239.3
ESI,0.01,Element Solutions Inc.,3239.3
VNT,0.01,Vontier Corp.,3239.3
66570,0.01,,3239.3
TIT,0.01,Telecom Italia SPA (Registered) —,3239.3
NIBE,0.01,"B Nibe Industrier AB Class B — BN7BZM3 0.01 % 1,023,970 $4,047,206",3239.3
TTMI,0.01,TTM Technologies Inc.,3239.3
NPH,0.01,"Northam Platinum Holdings Ltd. — BMZ1NS0 0.01 % 249,362 $4,045,771",3239.3
3099,0.01,"Isetan Mitsukoshi Holdings Ltd. — B2Q4CL4 0.01 % 219,300 $4,044,348",3239.3
SOBO,0.01,South Bow Corp.,3239.3
9005,0.01,Tokyu Corp. —,3239.3
LUMN,0.01,Lumen Technologies Inc.,3239.3
HBM,0.01,Hudbay Minerals Inc.,3239.3
MGR,0.01,Mirvac Group —,3239.3
EDEN,0.01,"Edenred SE — B62G1B5 0.01 % 168,847 $4,021,044",3239.3
2319,0.01,"China Mengniu Dairy Co. Ltd. — B01B1L9 0.01 % 2,090,236 $4,019,6",3239.3
COFORGE,0.01,"Coforge Ltd. — BVK9DQ0 0.01 % 224,002 $4,017,992",3239.3
GPK,0.01,Graphic Packaging Holding Co.,3239.3
RYAN,0.01,Ryan Specialty Holdings Inc. Class A,3239.3
ATZ,0.01,Aritzia Inc.,3239.3
IBP,0.01,Installed Building Products Inc.,3239.3
9863,0.01,"Zhejiang Leapmotor Technology Co. Ltd. — BJLVDM7 0.01 % 469,600 $4,006,",3239.3
1080,0.01,"Arab National Bank — B12LZK2 0.01 % 607,503 $4,004,7",3239.3
HEN,0.01,Henkel AG & Co. KGaA —,3239.3
JDEP,0.01,"JDE Peet's NV — BMC4ZZ3 0.01 % 108,975 $3,998,035",3239.3
FHZN,0.01,"Flughafen Zurich AG — BYQ8481 0.01 % 13,041 $3,993,013",3239.3
ROAD,0.01,Construction Partners Inc. Class A,3239.3
SYENS,0.01,"Syensqo SA — BPSLYH4 0.01 % 49,159 $3,991,129",3239.3
BIM,0.01,"BioMerieux — BF0LBX7 0.01 % 29,715 $3,988,302",3239.3
ACKB,0.01,Ackermans & van Haaren NV,3239.3
MRL,0.01,"Merlin Properties Socimi SA — BNGNB77 0.01 % 262,483 $3,974,972",3239.3
7203,0.01,"Elm Co. — BNYDSH8 0.01 % 16,639 $3,974,9",3239.3
8952,0.01,Japan Real Estate Investment Corp. —,3239.3
601288,0.01,,3239.3
3293,0.01,International Games System Co. Ltd. —,3239.3
RITM,0.01,New Residential Investment Corp.,3239.3
CWST,0.01,Casella Waste Systems Inc. Class A,3239.3
AUR,0.01,Aurora Innovation Inc. Class A,3239.3
SLM,0.01,SLM Corp.,3239.3
PERSISTENT,0.01,Persistent Systems Ltd. Y,3239.3
DNP,0.01,"Dino Polska SA — BD0YVN2 0.01 % 327,940 $3,952,867",3239.3
SITE,0.01,SiteOne Landscape Supply Inc.,3239.3
AM,0.01,"Dassault Aviation SA — BMT9L19 0.01 % 11,711 $3,945,120",3239.3
ITRI,0.01,Itron Inc.,3239.3
9684,0.01,Square Enix Holdings Co. Ltd. —,3239.3
LTM,0.01,Latam Airlines Group SA —,3239.3
DBX,0.01,Dropbox Inc. Class A,3239.3
TREX,0.01,Trex Co. Inc.,3239.3
BRBY,0.01,Burberry Group plc G1700D105,3239.3
NEX,0.01,Nexans SA —,3239.3
IMG,0.01,IAMGOLD Corp.,3239.3
SAVE,0.01,"Nordnet AB publ — BNDLH43 0.01 % 134,682 $3,914,884",3239.3
ROIV,0.01,Roivant Sciences Ltd. G,3239.3
CZR,0.01,Caesars Entertainment Inc.,3239.3
291,0.01,China Resources Beer Holdings Co. Ltd. —,3239.3
IHH,0.01,"IHH Healthcare Bhd. — B83X6P8 0.01 % 2,179,820 $3,909,738",3239.3
H,0.01,Hyatt Hotels Corp. Class A,3239.3
IG,0.01,"Italgas SPA — BD2Z8S7 0.01 % 424,205 $3,907,693",3239.3
EVD,0.01,CTS Eventim AG & Co. KGaA D1648T108,3239.3
LPX,0.01,Louisiana-Pacific Corp.,3239.3
PRIO3,0.01,"PRIO SA/Brazil — BYY0144 0.01 % 544,575 $3,901,479",3239.3
47810,0.01,,3239.3
FORTIS,0.01,"Fortis Healthcare Ltd. — B1XC098 0.01 % 355,948 $3,891,889",3239.3
UFPI,0.01,UFP Industries Inc.,3239.3
6506,0.01,Yaskawa Electric Corp. —,3239.3
DIM,0.01,"Sartorius Stedim Biotech F8005V210 BYZ2QP5 0.01 % 19,001 $3,872,274",3239.3
PRMB,0.01,Primo Brands Corp. Class A,3239.3
HOMB,0.01,Home BancShares Inc./AR,3239.3
TXNM,0.01,PNM Resources Inc.,3239.3
MORN,0.01,Morningstar Inc.,3239.3
EAT,0.01,Brinker International Inc.,3239.3
UBSI,0.01,United Bankshares Inc./WV,3239.3
5929,0.01,Sanwa Holdings Corp. J6858G104,3239.3
601899,0.01,,3239.3
BBWI,0.01,Bath & Body Works Inc.,3239.3
CGPOWER,0.01,"CG Power & Industrial Solutions Ltd. — B1B90H9 0.01 % 458,398 $3,826,072",3239.3
NVDA,4.26,NVIDIA Corp.,1379941.8
MSFT,3.75,Microsoft Corp.,1214737.5
AAPL,3.62,Apple Inc.,1172626.6
AMZN,2.06,Amazon.com Inc.,667295.8
META,1.56,Facebook Inc. Class A,505330.8
AVGO,1.49,Broadcom Inc.,482655.7
GOOGL,1.38,Alphabet Inc. Class A,447023.4
TSLA,1.22,Tesla Inc.,395194.6
GOOG,1.12,Alphabet Inc. Class C,362801.6
2330,1.03,Taiwan Semiconductor Manufacturing Co. Ltd. —,333647.9
JPM,0.85,JPMorgan Chase & Co.,275340.5
BRK.B,0.78,Berkshire Hathaway Inc. Class B,252665.4
LLY,0.6,Eli Lilly & Co.,194358
V,0.57,Visa Inc. Class A,184640.1
700,0.52,Tencent Holdings Ltd. G,168443.6
NFLX,0.5,Netflix Inc.,161965
XOM,0.48,Exxon Mobil Corp.,155486.4
ORCL,0.45,Oracle Corp.,145768.5
MA,0.45,Mastercard Inc. Class A,145768.5
WMT,0.44,Walmart Inc.,142529.2
JNJ,0.44,Johnson & Johnson,142529.2
COST,0.4,Costco Wholesale Corp.,129572
ABBV,0.4,AbbVie Inc.,129572
HD,0.39,Home Depot Inc.,126332.7
9988,0.39,"Alibaba Group Holding Ltd. — BK6YZP5 0.39 % 12,544,220 $280,540,197",126332.7
PLTR,0.39,Palantir Technologies Inc. Class A,126332.7
ASML,0.38,ASML Holding NV N,123093.4
PG,0.35,Procter & Gamble Co.,113375.5
BAC,0.34,Bank of America Corp.,110136.2
GE,0.31,General Electric Co.,100418.3
UNH,0.31,UnitedHealth Group Inc.,100418.3
CVX,0.29,Chevron Corp.,93939.7
5930,0.27,,87461.1
SAP,0.27,SAP SE D,87461.1
CSCO,0.27,Cisco Systems Inc.,87461.1
WFC,0.26,Wells Fargo & Co.,84221.8
IBM,0.26,International Business Machines Corp.,84221.8
AMD,0.25,Advanced Micro Devices Inc.,80982.5
KO,0.25,Coca-Cola Co.,80982.5
PM,0.25,Philip Morris International Inc.,80982.5
HSBA,0.24,HSBC Holdings plc —,77743.2
NOVN,0.23,Novartis AG H5820Q150,74503.9
GS,0.23,Goldman Sachs Group Inc.,74503.9
NESN,0.23,Nestle SA H,74503.9
ABT,0.23,Abbott Laboratories,74503.9
AZN,0.22,AstraZeneca plc —,71264.6
RTX,0.22,RTX Corp.,71264.6
LIN,0.22,Linde plc G,71264.6
CRM,0.22,salesforce.com Inc.,71264.6
CAT,0.22,Caterpillar Inc.,71264.6
MCD,0.21,McDonald's Corp.,68025.3
MRK,0.21,Merck & Co. Inc.,68025.3
SHEL,0.2,"Shell plc — BP6MXD8 0.20 % 4,121,392 $146,890,502",64786
RY,0.2,Royal Bank of Canada,64786
DIS,0.2,Walt Disney Co.,64786
ROG,0.2,Roche Holding AG H,64786
7203,0.2,Toyota Motor Corp. —,64786
SIE,0.19,Siemens AG —,61546.7
T,0.19,AT&T Inc.,61546.7
UBER,0.19,Uber Technologies Inc.,61546.7
PEP,0.19,PepsiCo Inc.,61546.7
NOW,0.19,ServiceNow Inc.,61546.7
MU,0.18,Micron Technology Inc.,58307.4
INTU,0.18,Intuit Inc.,58307.4
VZ,0.18,Verizon Communications Inc.,58307.4
C,0.18,Citigroup Inc.,58307.4
CBA,0.18,Commonwealth Bank of Australia —,58307.4
TMO,0.18,Thermo Fisher Scientific Inc.,58307.4
MS,0.18,Morgan Stanley,58307.4
AXP,0.18,American Express Co.,58307.4
QCOM,0.18,QUALCOMM Inc.,58307.4
SHOP,0.18,Shopify Inc. Class A,58307.4
8306,0.18,Mitsubishi UFJ Financial Group Inc. —,58307.4
NOVO,0.17,"B Novo Nordisk A/S Class B — BP6KMJ1 0.17 % 2,237,314 $124,577,276",55068.1
BLK,0.17,Blackrock Inc.,55068.1
BKNG,0.17,Booking Holdings Inc.,55068.1
6758,0.17,Sony Group Corp. —,55068.1
LRCX,0.17,Lam Research Corp.,55068.1
APP,0.17,AppLovin Corp. Class A,55068.1
GEV,0.16,GE Vernova LLC,51828.8
TXN,0.16,Texas Instruments Inc.,51828.8
AMAT,0.16,Applied Materials Inc.,51828.8
SCHW,0.16,Charles Schwab Corp.,51828.8
ALV,0.16,Allianz SE —,51828.8
TJX,0.16,TJX Cos. Inc.,51828.8
ISRG,0.16,Intuitive Surgical Inc.,51828.8
MC,0.15,LVMH Moet Hennessy Louis Vuitton SE F,48589.5
BA,0.15,Boeing Co.,48589.5
NEE,0.15,NextEra Energy Inc.,48589.5
SAN,0.15,Banco Santander SA —,48589.5
ACN,0.15,"Accenture plc Class A G1151C101 B4BNMY3 0.15 % 438,909 $108,234,959",48589.5
SU,0.15,Schneider Electric SE —,48589.5
AMGN,0.15,Amgen Inc.,48589.5
ANET,0.15,Arista Networks Inc.,48589.5
ADBE,0.15,Adobe Inc.,48589.5
APH,0.15,Amphenol Corp. Class A,48589.5
SPGI,0.15,S&P Global Inc.,48589.5
ETN,0.14,Eaton Corp. plc G,45350.2
INTC,0.14,Intel Corp.,45350.2
PGR,0.14,Progressive Corp.,45350.2
PFE,0.14,Pfizer Inc.,45350.2
KLAC,0.14,KLA Corp.,45350.2
BSX,0.14,Boston Scientific Corp.,45350.2
ULVR,0.14,"Unilever plc — B10RZP7 0.14 % 1,690,216 $99,906,284",45350.2
UNP,0.14,Union Pacific Corp.,45350.2
LOW,0.14,Lowe's Cos. Inc.,45350.2
GILD,0.14,Gilead Sciences Inc.,45350.2
BHP,0.13,BHP Group Ltd. —,42110.9
TD,0.13,Toronto-Dominion Bank,42110.9
AIR,0.13,Airbus SE N0280G100,42110.9
RR.,0.13,"Rolls-Royce Holdings plc — B63H849 0.13 % 5,950,049 $95,642,530",42110.9
660,0.13,,42110.9
PANW,0.13,Palo Alto Networks Inc.,42110.9
HON,0.13,Honeywell International Inc.,42110.9
COF,0.13,Capital One Financial Corp.,42110.9
UBSG,0.13,"UBS Group AG — BRJL176 0.13 % 2,230,224 $91,692,405",42110.9
SYK,0.12,Stryker Corp.,38871.6
DHR,0.12,Danaher Corp.,38871.6
IBE,0.12,"Iberdrola SA — B288C92 0.12 % 4,668,795 $88,377,201",38871.6
BX,0.12,Blackstone Group LP,38871.6
9984,0.12,SoftBank Group Corp. —,38871.6
SAF,0.12,"Safran SA — B058TZ6 0.12 % 243,939 $86,566,400",38871.6
ADI,0.12,Analog Devices Inc.,38871.6
MDT,0.12,"Medtronic plc G5960L103 BTN1Y11 0.12 % 893,884 $85,133,512",38871.6
HDFCBANK,0.12,"HDFC Bank Ltd. — BK1N461 0.12 % 7,911,311 $84,783,120",38871.6
1810,0.12,"Xiaomi Corp. Class B — BG0ZMJ9 0.12 % 12,130,400 $84,305,625",38871.6
CRWD,0.12,Crowdstrike Holdings Inc. Class A,38871.6
COP,0.12,ConocoPhillips,38871.6
BRK.A,0.12,Berkshire Hathaway Inc. Class A,38871.6
ADP,0.12,Automatic Data Processing Inc.,38871.6
WELL,0.12,Welltower Inc.,38871.6
UCG,0.12,"UniCredit SPA — BYMXPS7 0.12 % 1,093,568 $83,215,149",38871.6
6501,0.11,Hitachi Ltd. —,35632.3
CMCSA,0.11,Comcast Corp. Class A,35632.3
ABBN,0.11,ABB Ltd. H0010V101,35632.3
TTE,0.11,"TotalEnergies SE — B15C557 0.11 % 1,304,235 $79,439,147",35632.3
DTE,0.11,Deutsche Telekom AG —,35632.3
DE,0.11,Deere & Co.,35632.3
MO,0.11,Altria Group Inc.,35632.3
MELI,0.11,MercadoLibre Inc.,35632.3
ENB,0.11,Enbridge Inc.,35632.3
BBVA,0.11,Banco Bilbao Vizcaya Argentaria SA —,35632.3
TMUS,0.11,T-Mobile US Inc.,35632.3
SPOT,0.1,"Spotify Technology SA L8681T102 BFZ1K46 0.10 % 107,896 $75,311,408",32393
BATS,0.1,British American Tobacco plc —,32393
PLD,0.1,Prologis Inc.,32393
HOOD,0.1,Robinhood Markets Inc. Class A,32393
RHM,0.1,Rheinmetall AG —,32393
CB,0.1,"Chubb Ltd. H1467J104 B3BQMF6 0.10 % 260,152 $73,427,902",32393
8316,0.1,Sumitomo Mitsui Financial Group Inc. —,32393
LMT,0.1,Lockheed Martin Corp.,32393
SO,0.1,Southern Co.,32393
ISP,0.1,Intesa Sanpaolo SPA (Registered) —,32393
CEG,0.1,Constellation Energy Corp.,32393
CFR,0.1,"Cie Financiere Richemont SA — BCRWZ18 0.10 % 372,490 $71,505,526",32393
SAN,0.1,Sanofi SA F5548N101,32393
ZURN,0.1,Zurich Insurance Group AG —,32393
VRTX,0.1,Vertex Pharmaceuticals Inc.,32393
1299,0.1,"AIA Group Ltd. Y002A1105 B4TX8S1 0.10 % 7,379,582 $70,725,63",32393
PDD,0.1,PDD Holdings Inc. ADR,32393
MMC,0.1,Marsh & McLennan Cos. Inc.,32393
DASH,0.1,DoorDash Inc. Class A,32393
PH,0.09,Parker-Hannifin Corp.,29153.7
BN,0.09,Brookfield Corp. Class A,29153.7
CME,0.09,CME Group Inc.,29153.7
MCK,0.09,McKesson Corp.,29153.7
SBUX,0.09,Starbucks Corp.,29153.7
DUK,0.09,Duke Energy Corp.,29153.7
ICE,0.09,Intercontinental Exchange Inc.,29153.7
CDNS,0.09,Cadence Design Systems Inc.,29153.7
CVS,0.09,CVS Health Corp.,29153.7
EL,0.09,EssilorLuxottica SA F,29153.7
TT,0.09,"Trane Technologies plc G8994E103 BK9ZQ96 0.09 % 155,942 $65,801,286",29153.7
BMO,0.09,Bank of Montreal,29153.7
